ingredient_id,ingredient_name,norm_name,matched_product,match_score,unit,category
1413,TJ's Tomato Sauce,tomato sauce,Tomato Basil Marinara Sauce,0.6295231048048097,24 Oz,"Dips, Sauces & Dressings"
1414,"TJ's Fully Cooked Carnitas, heated",carnitas,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1415,"TJ's Frozen Roasted Corn, heated",frozen roasted corn,Roasted Corn,0.576131097052462,16 Oz,From the Freezer
1416,"TJ's Organic Black Beans, heated",black beans,Black Beans,1.0,15.5 Oz,For the Pantry
1417,TJ's Mexican Blend Cheese,mexican blend cheese,Finely Shredded Mexican Style Cheese Blend,0.7648195576168155,12 Oz,Cheese
1418,TJ's Reduced Guilt Guacamole,guilt guacamole,Reduced Guilt Spinach & Kale Greek Yogurt Dip,0.39278677793693667,16 Oz,"Dips, Sauces & Dressings"
1419,TJ's Salsa (optional),salsa,Organic Thick & Chunky Salsa,0.6383010010852946,16 Oz,"Dips, Sauces & Dressings"
1420,"TJ's White Onion, diced",white onion,Onion Salt,0.48402825617217615,2 Oz,For the Pantry
1421,TJ's Bell Pepper (Orange or Yellow),bell pepper,Caramelized Onion & Bell Pepper Turkey Patties,0.5121991431178414,16 Oz,"Meat, Seafood & Plant-Based"
1422,"TJ's Garlic, diced",garlic,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
1423,TJ's Ground Turkey,ground turkey,Uncured Turkey Bacon,0.5243597385730602,8 Oz,"Meat, Seafood & Plant-Based"
1424,TJ's Organic Diced & No Salt Added Tomatoes,diced & no salt added tomatoes,Organic Diced & Fire Roasted Tomatoes with Green Chiles,0.4765361528992949,14.5 Oz,For the Pantry
1425,TJ's Organic Pumpkin (seasonal),pumpkin,Organic Pumpkin,1.0,15 Oz,For the Pantry
1426,"TJ's Organic Kidney Beans, drained",kidney beans,Organic Kidney Beans,1.0000000000000002,15.5 Oz,For the Pantry
1427,TJ's Shredded Cheddar Cheese,cheddar cheese,Unexpected Cheddar Cheese,1.0,7 Oz,Cheese
1428,TJ's Organic Cilantro,cilantro,Cilantro Salad Dressing,0.5578980869950404,12 Fl Oz,"Dips, Sauces & Dressings"
1429,"TJ's Avocado, diced",avocado,Avocado Oil,0.78744880243034,16.9 Fl Oz,For the Pantry
1430,TJ's Strawberries,strawberries,Organic Strawberries 1 Lb,1.0,16 Oz,Fresh Fruits & Veggies
1431,"TJ's French Vanilla Ice Cream, softened",french vanilla ice cream,French Vanilla Ice Cream,1.0,1 Qt,From the Freezer
1432,TJ's Chantilly Cream Vanilla Bean Mini Sheet Cake (or 18 ounces of YOUR favorite TJ's Bakery cake),cream vanilla bean mini sheet cake,Chantilly Cream Vanilla Bean Mini Sheet Cake,1.0,18 Oz,Bakery
1433,TJ's Whipped Cream,whipped cream,Whipped Cream Cheese,0.902847234704918,8 Oz,Cheese
1434,TJ's Blueberries,blueberries,Blueberries & Cream Yogurt,0.6824042697190296,16 Oz,Dairy & Eggs
1435,TJ's Organic Mint (optional garnish),mint,Mint Chip Ice Cream,0.561672873792055,1 Qt,From the Freezer
1436,TJ's Soy Sauce,soy sauce,Soy Sauce Reduced Sodium,0.606074671548753,17.6 Fl Oz,"Dips, Sauces & Dressings"
1437,"TJ's Soyaki Sauce, Stir Fry Sauce, or other tangy marinade you might have sitting in your fridge",soyaki sauce,Soyaki,0.863029481556671,21 Oz,"Dips, Sauces & Dressings"
1438,"TJ's Garlic Powder, if you've got it",garlic powder,Organic Garlic Bread,0.3929049465403756,12 Oz,Bakery
1439,"TJ's neutral oil (Sunflower, Canola, Grapeseed, etc. will all work here)",neutral oil sunflower,Dark Chocolate Sunflower Seed Butter Cups,0.2768630113994024,1.4 Oz,Snacks & Sweets
1440,"TJ's Vegetables you might have on hand (green/red/yellow onion, bell peppers, carrots, mushrooms, frozen peas/corn/edamame/broccoli), thawed if frozen, and chopped",vegetables hand green/red/yellow onion,Roasted Green Vegetables,0.5928404585473495,12 Oz,Fresh Prepared Foods
1441,TJ's Rice,rice,Rice Vinegar,0.6578890924184948,16.9 Fl Oz,For the Pantry
1442,"TJ's Large Eggs, beaten",eggs,Organic Pasture Raised Large Brown Eggs,0.5152738929900094,1 Doz,Dairy & Eggs
1443,TJ's Frozen Riced Cauliflower,frozen riced cauliflower,Organic Riced Cauliflower,0.8768892705820708,12 Oz,From the Freezer
1444,Large Eggs,eggs,Organic Pasture Raised Large Brown Eggs,0.5152738929900094,1 Doz,Dairy & Eggs
1445,"TJ's Salt, to taste",salt,Onion Salt,0.7026929891521723,2 Oz,For the Pantry
1446,"TJ's Pepper, to taste",pepper,Organic Ground Black Pepper,0.5407530590265394,2 Oz,For the Pantry
1447,TJ's Lite Shredded Mozzarella,lite mozzarella,Shredded Lite Mozzarella Cheese,0.8108558422876302,12 Oz,Cheese
1448,TJ's Canola Oil Spray,canola oil spray,Organic Canola Oil Spray,1.0000000000000002,4.73 Oz,For the Pantry
1449,TJ's Pre Sliced Mozzarella,pre sliced mozzarella,All Natural Fresh Mozzarella Cheese,0.4385848586612612,0.5 Lb,Cheese
1450,TJ's Fresh Basil Leaves,basil leaves,Lemon Basil Pasta Salad,0.3619555295463462,11.5 Oz,Fresh Prepared Foods
1451,TJ's Roma Tomatoes,roma tomatoes,Teeny Tiny Tomatoes,0.5755575101161914,3.53 Oz,Fresh Fruits & Veggies
1452,"TJ's Frozen Shelled Edamame, heated",frozen edamame,Shelled Edamame,0.82645923063253,9 Oz,Fresh Fruits & Veggies
1453,"TJ's Red Quinoa, cooked",red quinoa,Organic White Quinoa,0.6066154982621775,16 Oz,For the Pantry
1454,"TJ's Celery Ribs, sliced",celery ribs,Seasoned Corn Ribs,0.6121704013866095,15 Oz,From the Freezer
1455,"TJ's Green Onions, chopped",green onions,Green Onions,1.0,6 Oz,Fresh Fruits & Veggies
1456,TJ's Shredded Carrots,shredded carrots,Organic Carrots of Many Colors,0.4724238892530768,2 Lb,Fresh Fruits & Veggies
1457,TJ's Italian Parsley,italian parsley,Parsley Crackers,0.5285885936380917,5.28 Oz,Snacks & Sweets
1458,"TJ's Gala Apple, diced",gala apple,Uncured Apple Smoked Bacon,0.3042439694123461,12 Oz,"Meat, Seafood & Plant-Based"
1459,"TJ's Avocado, sliced",avocado,Avocado Oil,0.78744880243034,16.9 Fl Oz,For the Pantry
1460,TJ's Sliced Almonds,sliced almonds,Raw Almonds,0.7580571442637685,1 Lb,Snacks & Sweets
1461,TJ's Lemon (Juice Only),lemon,Lemon Bars,0.6442805868745948,10.6 Oz,From the Freezer
1462,TJ's Extra Virgin California Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",1.0000000000000002,33.8 Fl Oz,For the Pantry
1463,"TJ's Garlic, minced (optional)",garlic,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
1464,TJ's Fully Cooked Uncured Bacon,uncured bacon,Chicken Uncured Bacon Ranch Dip,0.6430788224719554,12 Oz,"Dips, Sauces & Dressings"
1465,"TJ's Romaine Hearts, rinsed and chopped",romaine hearts,Romaine Hearts,1.0,18 Oz,Fresh Fruits & Veggies
1466,"TJ's Grape Tomatoes, rinsed and halved",grape tomatoes,Teeny Tiny Tomatoes,0.6310621933136551,3.53 Oz,Fresh Fruits & Veggies
1467,"Cage Free Fresh Hard-Cooked Eggs, quartered",cage free hard-cooked eggs,Kramer Farms Cage Free Hard-Boiled Eggs,0.6189727141928824,9.3 Oz,Dairy & Eggs
1468,TJ's Grilled Chicken Strips,chicken strips,Grilled Chicken Strips,1.0000000000000002,16 Oz,From the Freezer
1469,TJ's Blue Cheese Crumbles,blue cheese crumbles,Chunky Blue Cheese Dressing & Dip,0.3913753628949985,12 Oz,"Dips, Sauces & Dressings"
1470,TJ's Avocados,avocados,Organic Avocados 4 count,1.0,1 Each,Fresh Fruits & Veggies
1471,TJ's Red Wine & Olive Oil Vinaigrette OR 1 jar TJ's Chunky Blue Cheese Dressing,red wine & olive oil vinaigrette or chunky blue cheese dressing,Chunky Blue Cheese Dressing & Dip,0.6082687871233198,12 Oz,"Dips, Sauces & Dressings"
1472,food storage containers for daily meal prep,food storage containers daily meal prep,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1473,small sauce containers for dressing,small sauce containers,Small Curd Cottage Cheese,0.33417756973678026,32 Oz,Dairy & Eggs
1474,TJ's Coconut Cashews,coconut cashews,Ranch Seasoned Cashews,0.5511501539736829,8 Oz,Snacks & Sweets
1475,TJ's Soft & Juicy Dried Mango,soft & juicy dried mango,Soft & Juicy Mango,0.9008447576720409,6 Oz,Snacks & Sweets
1476,TJ's Organic Virgin Coconut Oil,virgin coconut oil,Organic Virgin Coconut Oil,1.0,16 Fl Oz,For the Pantry
1477,"TJ's Sea Salt, to taste",sea salt,Sea Salt Crystals,0.696144590679537,3.88 Oz,For the Pantry
1478,"TJ's Mango, peeled, pitted & coarsely chopped",mango,Sweetened Green Mango,0.7655637443376211,6 Oz,Snacks & Sweets
1479,TJ's Multi-Floral & Clover Honey,multi-floral & clover honey,Multi-Floral & Clover Honey,1.0,12 Oz,For the Pantry
1480,TJ's Mascarpone Cheese,mascarpone cheese,Mascarpone,0.8810411608514561,8 Oz,Cheese
1481,TJ's Mango Greek Nonfat Yogurt,mango greek nonfat yogurt,Greek Nonfat Yogurt Plain,0.7541810568760977,32 Oz,Dairy & Eggs
1482,"TJ's Mango, peeled, pitted & cubed",mango,Sweetened Green Mango,0.7655637443376211,6 Oz,Snacks & Sweets
1483,"TJ's Strawberries, quartered",strawberries,Organic Strawberries 1 Lb,1.0,16 Oz,Fresh Fruits & Veggies
1484,"TJ's Organic Mint, to garnish",mint,Mint Chip Ice Cream,0.561672873792055,1 Qt,From the Freezer
1485,"TJ's Organic Flake Coconut, to garnish",flake coconut,Organic Coconut Milk,0.42726114671088833,13.5 Fl Oz,For the Pantry
1486,TJ's Spicy Chai Tea Latte Mix,spicy chai tea latte mix,Chai Tea Mints,0.5041501494186973,1.2 Oz,Snacks & Sweets
1487,TJ's Cold Brew Coffee Concentrate,cold brew coffee,Cinnamon Coffee Cake,0.3085417332464528,16 Oz,Bakery
1488,Heavy Cream,heavy cream,Organic Heavy Whipping Cream,0.7375071581807084,16 Fl Oz,Dairy & Eggs
1489,TJ's Organic Extra Virgin Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",1.0000000000000002,33.8 Fl Oz,For the Pantry
1490,TJ's Cruciferous Crunch,cruciferous crunch,Cruciferous Crunch Collection,0.8173171877558456,10 Oz,Fresh Fruits & Veggies
1491,TJ's Organic Dried Cranberries,dried cranberries,Sweetened Dried Cranberries,1.0,8 Oz,Snacks & Sweets
1492,TJ's Dry Toasted & Sliced Almonds,dry toasted & sliced almonds,Unsalted Dry Toasted Sliced Almonds,1.0000000000000002,8 Oz,Snacks & Sweets
1493,"TJ's Shaved Parmesan, Romano & Asiago Cheese",parmesan,"Shaved Parmesan, Romano & Asiago Cheeses",1.0,5 Oz,Cheese
1494,TJ's Organic Brown Rice & Quinoa Spaghetti,brown rice & quinoa spaghetti,Organic Brown Rice & Quinoa Fusilli Pasta,0.6235329926853258,16 Oz,For the Pantry
1495,"TJ's Organic Tuscan Kale, stems removed OR 1 bag TJ's Cruciferous Crunch",tuscan kale,Organic Tuscan Kale,1.0,10 Oz,Fresh Fruits & Veggies
1496,TJ's Fresh Haricots Verts,haricots verts,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1497,TJ's Toasted Slivered Almonds,slivered almonds,Unsalted Dry Toasted Slivered Almonds,0.7220772707948218,8 Oz,Snacks & Sweets
1498,"TJ's Fresh Basil, rinsed and dried",basil,Lemon Basil Pasta Salad,0.5321542793017512,11.5 Oz,Fresh Prepared Foods
1499,TJ's Just Almond Meal,almond meal,Almond Paste,0.4019727325573652,7 Oz,For the Pantry
1500,TJ's Blanched Almond Flour,almond flour,Unbleached Enriched All-Purpose Flour,0.493839122295592,5 Lb,For the Pantry
1501,TJ's Baking Powder,powder,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1502,"TJ's Organic Virgin Coconut Oil, melted (microwave for 30 seconds)",virgin coconut oil,Organic Virgin Coconut Oil,1.0,16 Fl Oz,For the Pantry
1503,TJ's 100% Pure Maple Syrup,pure maple syrup,Pure Grade A Maple Syrup,1.0,8 Fl Oz,For the Pantry
1504,"TJ's Eggs, beaten",eggs,Organic Pasture Raised Large Brown Eggs,0.5152738929900094,1 Doz,Dairy & Eggs
1505,TJ's Coconut Oil Spray,coconut oil spray,Avocado Spray Oil,0.6356878272445683,5 Oz,For the Pantry
1506,TJ's Organic Sugar,sugar,Organic Cane Sugar,0.6186858159572041,2 Lb,For the Pantry
1507,TJ's Organic Brown Sugar,brown sugar,Butter with Brown Sugar & Maple Syrup,0.6267221249026657,4 Oz,Dairy & Eggs
1508,TJ's Ground Cinnamon,ground cinnamon,Organic Ground Cinnamon,1.0,1.5 Oz,For the Pantry
1509,"TJ's refrigerated Buttermilk Biscuits, separated & sliced into quarters",buttermilk biscuits,Organic Biscuits,0.7376928030143023,16 Oz,Fresh Prepared Foods
1510,TJ's Fleur de Sel Caramel Sauce,fleur sel caramel sauce,Caramel Flan,0.3063532905011116,7.04 Oz,Fresh Prepared Foods
1511,"TJ's Bananas, sliced into medallions",bananas,Organic Bananas,1.0,1 Each,Fresh Fruits & Veggies
1512,TJ's Unsalted Dry Roasted Pecan Pieces,dry roasted pecan pieces,Dry Roasted & Salted Almonds,0.4598223142855953,1 Lb,Snacks & Sweets
1513,TJ's Jumbo Raisins,jumbo raisins,Jumbo Yellow Onions,0.4098182423469025,1 Each,Fresh Fruits & Veggies
1514,TJ's Canola Spray (to grease muffin tin),canola spray,Organic Canola Oil Spray,0.8808185180390421,4.73 Oz,For the Pantry
1515,TJ's Gluten Free Pumpkin Bread & Muffin Mix (seasonal),gluten free pumpkin bread & muffin mix,Gluten Free Pumpkin Bread & Muffin Baking Mix,0.9117238028226317,17.5 Oz,For the Pantry
1516,TJ's Applesauce,applesauce,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1517,TJ's Chocolate Chunks,chocolate chunks,Semi-Sweet Chocolate Chunks,0.6895260790958511,10 Oz,Snacks & Sweets
1518,"TJ's Unsalted Butter, softened to room temperature",butter,"Butter with Parmesan, Garlic & Herb",0.5830462312835278,4 Oz,Dairy & Eggs
1519,TJ's Pumpkin Butter (seasonal),pumpkin butter,Organic Pumpkin,0.7742438738875851,15 Oz,For the Pantry
1520,TJ's All Natural No Antibiotics Ever Ground Pork,antibiotics ground pork,All Natural Ground Chicken,0.3335965495050303,1 Lb,"Meat, Seafood & Plant-Based"
1521,TJ's Salt,salt,Onion Salt,0.7026929891521723,2 Oz,For the Pantry
1522,"TJ's Organic Extra Virgin Olive Oil Spray, to grease pan",extra virgin olive oil spray,"Extra Virgin Olive Oil, Liter",0.8643696937181224,33.8 Fl Oz,For the Pantry
1523,21 Seasoning Salute,salute,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1524,TJ's Buttermilk Biscuits,buttermilk biscuits,Organic Biscuits,0.7376928030143023,16 Oz,Fresh Prepared Foods
1525,TJ's Shredded Cheese Blend,cheese blend,Shredded 3 Cheese Blend,1.0000000000000002,12 Oz,Cheese
1526,"TJ's Flour Tortillas, warmed",tortillas,Corn & Wheat Tortillas,0.5781754129202179,10 Oz,Bakery
1527,TJ's Hashbrowns,hashbrowns,Hashbrowns,1.0,22.5 Oz,From the Freezer
1528,TJ's Dry Rubbed Bacon OR Uncured Fully Cooked Bacon,dry rubbed bacon or uncured fully cooked bacon,Uncured Dry Rubbed Sliced Bacon,0.673862626650286,12 Oz,"Meat, Seafood & Plant-Based"
1529,TJ's Shredded 3 Cheese Blend,cheese blend,Shredded 3 Cheese Blend,1.0000000000000002,12 Oz,Cheese
1530,"TJ's Large Avocado, thinly sliced",avocado,Avocado Oil,0.78744880243034,16.9 Fl Oz,For the Pantry
1531,"TJ's Hot Sauce, Salsa, or Sriracha",hot sauce,Habanero Hot Sauce,0.6991820660322577,4.4 Fl Oz,"Dips, Sauces & Dressings"
1532,TJ's Instant Coffee,instant coffee,Miso Instant Ramen Soup,0.391346086805393,1.5 Oz,For the Pantry
1533,"TJ's Unsweetened Non-Dairy Hemp Beverage (or milk, or your favorite non-dairy beverage)",non-dairy hemp beverage or milk,Vanilla Non-Dairy Frozen Dessert,0.4156912761736413,16 Fl Oz,From the Freezer
1534,TJ's Ground Cinnamon (optional),ground cinnamon,Organic Ground Cinnamon,1.0,1.5 Oz,For the Pantry
1535,"TJ's Unexpected Cheddar, broken into chunks",cheddar,Unexpected Cheddar Cheese,0.815277377935431,7 Oz,Cheese
1536,TJ's Cream Cheese,cream cheese,Cream Cheese,1.0000000000000002,8 Oz,Cheese
1537,TJ's Chili Pepper Sauce,chili pepper sauce,Sweet Chili Sauce,0.7080946977916968,10.1 Fl Oz,"Dips, Sauces & Dressings"
1538,Lemon Juice,lemon juice,Organic 100% Sicilian Lemon Juice,0.722372262401461,8.45 Fl Oz,"Dips, Sauces & Dressings"
1539,"TJ's Sweet & Spicy Pecans, chopped",sweet & spicy pecans,Sweet & Spicy Pecans,1.0,5 Oz,Snacks & Sweets
1540,"TJ's Golden Rounds Crackers, for serving",golden crackers,Golden Rounds Crackers,1.0000000000000002,12 Oz,Snacks & Sweets
1541,"TJ's Anchovy Fillets in Olive Oil, drained and diced",anchovy fillets in olive oil,"Extra Virgin Olive Oil, Liter",0.35449760146991727,33.8 Fl Oz,For the Pantry
1542,"TJ's Premium Peeled Garlic Cloves, minced",premium peeled garlic cloves,Colossal Olives Stuffed with Garlic Cloves,0.4137995779386767,16 Fl Oz,For the Pantry
1543,TJ's Dijon Mustard with White Wine,dijon mustard with white wine,Dijon Mustard,0.7156609281304687,13 Oz,"Dips, Sauces & Dressings"
1544,TJ's Sicilian Selezione EVOO,sicilian selezione evoo,Sicilian Selezione Extra Virgin Olive Oil,0.6030349867409133,16.9 Fl Oz,For the Pantry
1545,TJ's Creamy Toscano Cheese Soaked in Syrah,creamy toscano cheese soaked in syrah,Creamy Toscano Cheese Dusted with Cinnamon,0.4558681106846123,1 Lb,Cheese
1546,TJ's Toscano Cheese with Black Pepper,toscano cheese with black pepper,Toscano Cheese with Black Pepper,1.0,1 Lb,Cheese
1547,TJ's Whole Grain Dijon Mustard,whole grain dijon mustard,Whole Grain Dijon Mustard,1.0,12.3 Oz,"Dips, Sauces & Dressings"
1548,TJ's Crisps (Fig & Olive or Raisin & Rosemary),crisps,Cornbread Crisps,0.7022032879001018,6 Oz,Snacks & Sweets
1549,TJ's Seedless Grape Medley,seedless grape medley,Seedless Lemons,0.46664830994557666,2 Lb,Fresh Fruits & Veggies
1550,TJ's Uncured Salame di Parma Mild Salami,salame di parma mild salami,Salame di Parma Mild Salami,0.8827163525757185,4 Oz,"Meat, Seafood & Plant-Based"
1551,TJ's Cornichons,cornichons,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1552,TJ's Rosemary Marcona Almonds,rosemary marcona almonds,Roasted & Salted Rosemary Marcona Almonds,0.822347765764091,6 Oz,Snacks & Sweets
1553,TJ's Teeny Tiny Potatoes,potatoes,Mashed Potatoes,1.0,28 Oz,From the Freezer
1554,"TJ's Peeled Garlic (or more, if you like)",garlic or,Organic Garlic Bread,0.6688124306727692,12 Oz,Bakery
1555,TJ's Organic Tahini,tahini,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1556,TJ's Minced Garlic,minced garlic,Organic Garlic Bread,0.3245200192016651,12 Oz,Bakery
1557,TJ's Organic Reduced Sugar Raspberry (or Strawberry) Preserves,sugar raspberry preserves,Organic Apricot Preserves,0.39842186302215293,17.5 Oz,For the Pantry
1558,TJ's Sweet Chili Sauce,sweet chili sauce,Sweet Chili Sauce,1.0,10.1 Fl Oz,"Dips, Sauces & Dressings"
1559,TJ's Turkey Meatballs,turkey meatballs,Chicken Meatballs,0.6445458172274452,12 Oz,"Meat, Seafood & Plant-Based"
1560,TJ's Sriracha Flavored Baked Tofu,sriracha flavored baked tofu,Sriracha Flavored Baked Tofu,1.0000000000000004,7 Oz,Fresh Prepared Foods
1561,"TJ's Eggs, egg whites separated",eggs,Organic Pasture Raised Large Brown Eggs,0.5152738929900094,1 Doz,Dairy & Eggs
1562,TJ's Panko Breadcrumbs,panko breadcrumbs,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1563,TJ's Nori Komi Furikake,nori komi furikake,Nori Komi Furikake Japanese Multi-Purpose Seasoning,0.7089011158751561,1.95 Oz,For the Pantry
1564,TJ's Frozen Meatballs (we used the Turkey variety),frozen meatballs,Chicken Meatballs,0.6602053982439796,12 Oz,"Meat, Seafood & Plant-Based"
1565,TJ's Organic Sriracha and Roasted Garlic BBQ Sauce,sriracha and roasted garlic bbq sauce,Sriracha Sauce,0.6394537614842054,18.25 Oz,"Dips, Sauces & Dressings"
1566,TJ's Chives (optional),chives,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1567,"TJ’s Organic Tuscan Kale, chopped fine",tuscan kale,Organic Tuscan Kale,1.0,10 Oz,Fresh Fruits & Veggies
1568,TJ’s Steamed Lentils,steamed lentils,Steamed Lentils,1.0,17.63 Oz,Fresh Fruits & Veggies
1569,TJ’s Baby Heirloom Tomatoes,baby heirloom tomatoes,Teeny Tiny Tomatoes,0.4942999236837548,3.53 Oz,Fresh Fruits & Veggies
1570,"TJ’s Shallot, minced",shallot,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1571,TJ’s Dijon Mustard with White Wine,dijon mustard with white wine,Dijon Mustard,0.7156609281304687,13 Oz,"Dips, Sauces & Dressings"
1572,TJ’s Clover Honey,clover honey,Multi-Floral & Clover Honey,0.6462989973448732,12 Oz,For the Pantry
1573,"TJ’s Sea Salt, or to taste",sea salt,Sea Salt Crystals,0.696144590679537,3.88 Oz,For the Pantry
1574,"TJ’s Ground Black Pepper, or to taste",ground black pepper,Organic Ground Black Pepper,1.0,2 Oz,For the Pantry
1575,"TJ's Organic Sweet Potatoes, peeled and sliced into thin planks",sweet potatoes,Organic Sweet Potatoes,1.0000000000000002,3 Lb,Fresh Fruits & Veggies
1576,"TJ's Frozen Spinach & Artichoke Dip, microwaved according to directions",frozen spinach & artichoke dip,Creamy Spinach & Artichoke Dip,0.7971936425692961,8.8 Oz,From the Freezer
1577,"TJ's Quattro Formaggio Shredded Cheese Blend, divided",quattro formaggio shredded cheese blend,Shredded 3 Cheese Blend,0.43481284634072603,12 Oz,Cheese
1578,TJ’s Gluten Free Breaded Chicken Breast Nuggets,gluten free breaded chicken breast nuggets,Gluten Free Breaded Shrimp,0.6194131028541208,12 Oz,From the Freezer
1579,TJ’s Jalapenos (optional),jalapenos,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1580,TJ’s Gluten Free Toaster Waffles,gluten free toaster waffles,Gluten Free Baguette,0.4372097939182434,10 Oz,Bakery
1581,"TJ's Uncured Apple Smoked Bacon (or your favorite TJ's Bacon), chopped (optional)",apple smoked bacon,Uncured Apple Smoked Bacon,1.0,12 Oz,"Meat, Seafood & Plant-Based"
1582,TJ's Diced Onions,diced onions,Green Onions,0.486648294077217,6 Oz,Fresh Fruits & Veggies
1583,TJ's Organic Baked Beans,baked beans,Black Beans,0.4677506085465134,15.5 Oz,For the Pantry
1584,TJ's Organic Sriracha & Roasted Garlic BBQ Sauce,sriracha & roasted garlic bbq sauce,Sriracha Sauce,0.6394537614842054,18.25 Oz,"Dips, Sauces & Dressings"
1585,"Freshly chopped Cilantro, Chives or Parsley, for garnish (optional)",cilantro,Cilantro Salad Dressing,0.5578980869950404,12 Fl Oz,"Dips, Sauces & Dressings"
1586,TJ's Red Wine Vinegar,red wine vinegar,Organic Red Wine Vinegar,1.0,8.45 Fl Oz,For the Pantry
1587,TJ's South African Smoke Seasoning (Seasonal),african smoke seasoning,Ranch Seasoning Blend,0.23138357914959048,2 Oz,For the Pantry
1588,TJ's Dried Oregano,dried oregano,Sweetened Dried Cranberries,0.4054861233021682,8 Oz,Snacks & Sweets
1589,TJ's Premium and Peeled Garlic Cloves,premium and peeled garlic cloves,Colossal Olives Stuffed with Garlic Cloves,0.4137995779386767,16 Fl Oz,For the Pantry
1590,"Spanish Organic EVOO, divided",spanish evoo,Spanish Style Rice,0.4601538153089471,20 Oz,From the Freezer
1591,TJ's Cilantro,cilantro,Cilantro Salad Dressing,0.5578980869950404,12 Fl Oz,"Dips, Sauces & Dressings"
1592,TJ's Parsley,parsley,Parsley Crackers,0.7097639347696469,5.28 Oz,Snacks & Sweets
1593,"TJ's Organic Gold Potatoes, peeled and cut into one inch cubes",gold potatoes,Organic Gold Potatoes,1.0,3 Lb,Fresh Fruits & Veggies
1594,"TJ's Chives, chopped",chives,Herbed Dinner Rolls,0.0,12 Oz,Bakery
1595,TJ's 100% Spanish Organic Extra Virgin Garlic Flavored Olive Oil,spanish extra virgin garlic flavored olive oil,"Extra Virgin Olive Oil, Liter",0.6950641107478479,33.8 Fl Oz,For the Pantry
1596,"TJ's Spices of the World, Smoked Paprika",spices world,World's Puffiest White Cheddar Corn Puffs,0.3043924401485202,7 Oz,Snacks & Sweets
1597,"TJ's Jumbo Cooked Shrimp (Peeled, Tail Off, Whole)",jumbo cooked shrimp,Jumbo Yellow Onions,0.3766244873922038,1 Each,Fresh Fruits & Veggies
1598,TJ's Baguette,baguette,Organic French Baguette,0.7242812710015318,11.5 Oz,Bakery
1599,"TJ's Mayonnaise, divided",mayonnaise,Organic Mayonnaise,1.0,16 Fl Oz,"Dips, Sauces & Dressings"
1600,TJ's Mini Heirloom Tomatoes,mini heirloom tomatoes,Teeny Tiny Tomatoes,0.5063020160327492,3.53 Oz,Fresh Fruits & Veggies
1601,TJ's Jalapeño Pepper Hot Sauce,jalapeño pepper hot sauce,Jalapeño Sauce,0.7205813961481996,10 Oz,"Dips, Sauces & Dressings"
1602,"TJ's Organic Tricolor Quinoa, cooked according to package instruction and cooled to room temperature",tricolor quinoa,Organic Tricolor Quinoa,1.0,16 Oz,For the Pantry
1603,"TJ’s Sugar Snap Peas, steamed according to microwave package instructions",sugar snap peas,Sugar Snap Peas,1.0,12 Oz,Fresh Fruits & Veggies
1604,"TJ’s Pineapple Tidbits, thawed",pineapple tidbits,Pineapple,0.6430780146631753,1 Each,Fresh Fruits & Veggies
1605,TJ’s Organic Toasted Sesame Dressing,sesame dressing,Organic Toasted Sesame Dressing,1.0,12 Fl Oz,"Dips, Sauces & Dressings"
1606,TJ’s Unsalted Dry Toasted Sliced Almonds,dry toasted sliced almonds,Unsalted Dry Toasted Sliced Almonds,1.0000000000000002,8 Oz,Snacks & Sweets
1607,TJ's Sea Salted Saddle Potato Crisps,sea salted saddle potato crisps,Sea Salted Saddle Potato Crisps,1.0,5.2 Oz,Snacks & Sweets
1608,"TJ's Pico de Gallo Salsa (Mild or Hot, your choice!)",pico gallo salsa mild or hot,Pico de Gallo Salsa Mild,0.9268035550516205,12 Oz,"Dips, Sauces & Dressings"
1609,TJ's Fancy Shredded Mexican Cheese Blend,fancy mexican cheese blend,Finely Shredded Mexican Style Cheese Blend,0.5951839904651721,12 Oz,Cheese
1610,TJ's Fresh Cilantro (optional),cilantro,Cilantro Salad Dressing,0.5578980869950404,12 Fl Oz,"Dips, Sauces & Dressings"
1611,TJ's Sweet Potatoes,sweet potatoes,Organic Sweet Potatoes,1.0000000000000002,3 Lb,Fresh Fruits & Veggies
1612,TJ's 100% Greek Kalamata Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",1.0000000000000002,33.8 Fl Oz,For the Pantry
1613,TJ's Arugula,arugula,Organic Arugula,1.0,7 Oz,Fresh Fruits & Veggies
