ingredient_id,ingredient_name,norm_name,matched_product,match_score,unit,category
1415,"TJ's Frozen Roasted Corn, heated",frozen roasted corn,frozen roasted corn,0.7805219,,From the Freezer
1416,"TJ's Organic Black Beans, heated",black beans,Black Beans,1.0,15.5 Oz,For the Pantry
1417,TJ's Mexican Blend Cheese,mexican blend cheese,Finely Shredded Mexican Style Cheese Blend,0.90557456,12 Oz,Cheese
1418,TJ's Reduced Guilt Guacamole,guilt guacamole,guilt guacamole,0.6254716,,"Dips, Sauces & Dressings"
1419,TJ's Salsa (optional),salsa,Cowboy Caviar Salsa,0.8163398,13 Oz,"Dips, Sauces & Dressings"
1420,"TJ's White Onion, diced",white onion,white onion,0.76117194,,Fresh Fruits & Veggies
1421,TJ's Bell Pepper (Orange or Yellow),bell pepper,bell pepper,0.7300445,,Fresh Fruits & Veggies
1422,"TJ's Garlic, diced",garlic,garlic,0.7989737,,Snacks & Sweets
1423,TJ's Ground Turkey,ground turkey,ground turkey,0.7109165,,"Meat, Seafood & Plant-Based"
1424,TJ's Organic Diced & No Salt Added Tomatoes,diced & no salt added tomatoes,diced & no salt added tomatoes,0.64087325,,For the Pantry
1425,TJ's Organic Pumpkin (seasonal),pumpkin,Organic Pumpkin,1.0000004,15 Oz,For the Pantry
1426,"TJ's Organic Kidney Beans, drained",kidney beans,Organic Kidney Beans,1.0000002,15.5 Oz,For the Pantry
1427,TJ's Shredded Cheddar Cheese,cheddar cheese,Unexpected Cheddar Cheese,1.0000001,7 Oz,Cheese
1428,TJ's Organic Cilantro,cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
1429,"TJ's Avocado, diced",avocado,Organic Avocados 4 count,0.90684146,1 Each,Fresh Fruits & Veggies
1430,TJ's Strawberries,strawberries,Organic Strawberries 1 Lb,0.9999996,16 Oz,Fresh Fruits & Veggies
1431,"TJ's French Vanilla Ice Cream, softened",french vanilla ice cream,French Vanilla Ice Cream,0.9999995,1 Qt,From the Freezer
1432,TJ's Chantilly Cream Vanilla Bean Mini Sheet Cake (or 18 ounces of YOUR favorite TJ's Bakery cake),cream vanilla bean mini sheet cake,Chantilly Cream Vanilla Bean Mini Sheet Cake,0.9999996,18 Oz,Bakery
1433,TJ's Whipped Cream,whipped cream,Whipped Cream Cheese,0.8553049,8 Oz,Cheese
1434,TJ's Blueberries,blueberries,blueberries,0.77279454,,Fresh Fruits & Veggies
1435,TJ's Organic Mint (optional garnish),mint,mint,0.6155863,,From the Freezer
1436,TJ's Soy Sauce,soy sauce,soy sauce,0.7235164,,"Dips, Sauces & Dressings"
1437,"TJ's Soyaki Sauce, Stir Fry Sauce, or other tangy marinade you might have sitting in your fridge",soyaki sauce,Soyaki,0.80374527,21 Oz,"Dips, Sauces & Dressings"
1438,"TJ's Garlic Powder, if you've got it",garlic powder,garlic powder,0.6907926,,For the Pantry
1439,"TJ's neutral oil (Sunflower, Canola, Grapeseed, etc. will all work here)",neutral oil sunflower,neutral oil sunflower,0.5386326,,For the Pantry
1440,"TJ's Vegetables you might have on hand (green/red/yellow onion, bell peppers, carrots, mushrooms, frozen peas/corn/edamame/broccoli), thawed if frozen, and chopped",vegetables hand green/red/yellow onion,vegetables hand green/red/yellow onion,0.74386257,,Fresh Fruits & Veggies
1441,TJ's Rice,rice,rice,0.7749239,,From the Freezer
1442,"TJ's Large Eggs, beaten",eggs,eggs,0.63310754,,From the Freezer
1443,TJ's Frozen Riced Cauliflower,frozen riced cauliflower,Organic Riced Cauliflower,0.8937844,12 Oz,From the Freezer
1444,Large Eggs,eggs,eggs,0.63310754,,From the Freezer
1445,"TJ's Salt, to taste",salt,salt,0.6970127,,For the Pantry
1446,"TJ's Pepper, to taste",pepper,pepper,0.7347253,,For the Pantry
1447,TJ's Lite Shredded Mozzarella,lite mozzarella,Shredded Lite Mozzarella Cheese,0.8265,12 Oz,Cheese
1448,TJ's Canola Oil Spray,canola oil spray,Organic Canola Oil Spray,0.99999994,4.73 Oz,For the Pantry
1449,TJ's Pre Sliced Mozzarella,pre sliced mozzarella,pre sliced mozzarella,0.7880142,,Cheese
1450,TJ's Fresh Basil Leaves,basil leaves,basil leaves,0.61969274,,For the Pantry
1451,TJ's Roma Tomatoes,roma tomatoes,Teeny Tiny Tomatoes,0.80406755,3.53 Oz,Fresh Fruits & Veggies
1452,"TJ's Frozen Shelled Edamame, heated",frozen edamame,Shelled Edamame,0.8046308,9 Oz,Fresh Fruits & Veggies
1453,"TJ's Red Quinoa, cooked",red quinoa,Organic White Quinoa,0.83584654,16 Oz,For the Pantry
1454,"TJ's Celery Ribs, sliced",celery ribs,celery ribs,0.6869531,,From the Freezer
1455,"TJ's Green Onions, chopped",green onions,Green Onions,0.9999998,6 Oz,Fresh Fruits & Veggies
1456,TJ's Shredded Carrots,shredded carrots,shredded carrots,0.79979944,,Fresh Fruits & Veggies
1457,TJ's Italian Parsley,italian parsley,italian parsley,0.7099477,,Snacks & Sweets
1458,"TJ's Gala Apple, diced",gala apple,gala apple,0.6036364,,Fresh Fruits & Veggies
1459,"TJ's Avocado, sliced",avocado,Organic Avocados 4 count,0.90684146,1 Each,Fresh Fruits & Veggies
1460,TJ's Sliced Almonds,sliced almonds,Raw Almonds,0.84547335,1 Lb,Snacks & Sweets
1461,TJ's Lemon (Juice Only),lemon,lemon,0.771699,,For the Pantry
1462,TJ's Extra Virgin California Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",0.99999994,33.8 Fl Oz,For the Pantry
1463,"TJ's Garlic, minced (optional)",garlic,garlic,0.7989737,,Snacks & Sweets
1464,TJ's Fully Cooked Uncured Bacon,uncured bacon,uncured bacon,0.66470605,,"Meat, Seafood & Plant-Based"
1465,"TJ's Romaine Hearts, rinsed and chopped",romaine hearts,Romaine Hearts,0.9999998,18 Oz,Fresh Fruits & Veggies
1466,"TJ's Grape Tomatoes, rinsed and halved",grape tomatoes,Teeny Tiny Tomatoes,0.8430021,3.53 Oz,Fresh Fruits & Veggies
1467,"Cage Free Fresh Hard-Cooked Eggs, quartered",cage free hard-cooked eggs,Kramer Farms Cage Free Hard-Boiled Eggs,0.83328754,9.3 Oz,Dairy & Eggs
1468,TJ's Grilled Chicken Strips,chicken strips,Grilled Chicken Strips,0.9999999,16 Oz,From the Freezer
1469,TJ's Blue Cheese Crumbles,blue cheese crumbles,blue cheese crumbles,0.6751493,,Cheese
1470,TJ's Avocados,avocados,Organic Avocados 4 count,0.99999976,1 Each,Fresh Fruits & Veggies
1471,TJ's Red Wine & Olive Oil Vinaigrette OR 1 jar TJ's Chunky Blue Cheese Dressing,red wine & olive oil vinaigrette or chunky blue cheese dressing,red wine & olive oil vinaigrette or chunky blue cheese dressing,0.6851837,,"Dips, Sauces & Dressings"
1472,food storage containers for daily meal prep,food storage containers daily meal prep,food storage containers daily meal prep,0.42832574,,Fresh Fruits & Veggies
1473,small sauce containers for dressing,small sauce containers,small sauce containers,0.50003356,,For the Pantry
1474,TJ's Coconut Cashews,coconut cashews,coconut cashews,0.79024285,,Snacks & Sweets
1475,TJ's Soft & Juicy Dried Mango,soft & juicy dried mango,Soft & Juicy Mango,0.8988239,6 Oz,Snacks & Sweets
1476,TJ's Organic Virgin Coconut Oil,virgin coconut oil,Organic Virgin Coconut Oil,1.0000001,16 Fl Oz,For the Pantry
1477,"TJ's Sea Salt, to taste",sea salt,sea salt,0.71811146,,For the Pantry
1478,"TJ's Mango, peeled, pitted & coarsely chopped",mango,Mangos,0.8904039,1 Each,Fresh Fruits & Veggies
1479,TJ's Multi-Floral & Clover Honey,multi-floral & clover honey,Multi-Floral & Clover Honey,1.0000001,12 Oz,For the Pantry
1480,TJ's Mascarpone Cheese,mascarpone cheese,Mascarpone,0.8519819,8 Oz,Cheese
1481,TJ's Mango Greek Nonfat Yogurt,mango greek nonfat yogurt,Apricot Mango Greek Whole Milk Yogurt,0.88095987,5.3 Oz,Dairy & Eggs
1482,"TJ's Mango, peeled, pitted & cubed",mango,Mangos,0.8904039,1 Each,Fresh Fruits & Veggies
1483,"TJ's Strawberries, quartered",strawberries,Organic Strawberries 1 Lb,0.9999995,16 Oz,Fresh Fruits & Veggies
1484,"TJ's Organic Mint, to garnish",mint,mint,0.6155863,,From the Freezer
1485,"TJ's Organic Flake Coconut, to garnish",flake coconut,flake coconut,0.6818511,,For the Pantry
1486,TJ's Spicy Chai Tea Latte Mix,spicy chai tea latte mix,spicy chai tea latte mix,0.67460996,,Snacks & Sweets
1487,TJ's Cold Brew Coffee Concentrate,cold brew coffee,cold brew coffee,0.5975754,,Snacks & Sweets
1488,Heavy Cream,heavy cream,Organic Heavy Whipping Cream,0.8823875,16 Fl Oz,Dairy & Eggs
1489,TJ's Organic Extra Virgin Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",0.9999998,33.8 Fl Oz,For the Pantry
1490,TJ's Cruciferous Crunch,cruciferous crunch,Cruciferous Crunch Collection,0.90045226,10 Oz,Fresh Fruits & Veggies
1491,TJ's Organic Dried Cranberries,dried cranberries,Sweetened Dried Cranberries,0.99999976,8 Oz,Snacks & Sweets
1492,TJ's Dry Toasted & Sliced Almonds,dry toasted & sliced almonds,Unsalted Dry Toasted Sliced Almonds,0.9930706,8 Oz,Snacks & Sweets
1493,"TJ's Shaved Parmesan, Romano & Asiago Cheese",parmesan,"Shaved Parmesan, Romano & Asiago Cheeses",0.9999997,5 Oz,Cheese
1494,TJ's Organic Brown Rice & Quinoa Spaghetti,brown rice & quinoa spaghetti,Organic Brown Rice & Quinoa Fusilli Pasta,0.86689144,16 Oz,For the Pantry
1495,"TJ's Organic Tuscan Kale, stems removed OR 1 bag TJ's Cruciferous Crunch",tuscan kale,Organic Tuscan Kale,1.0000005,10 Oz,Fresh Fruits & Veggies
1496,TJ's Fresh Haricots Verts,haricots verts,haricots verts,0.4668101,,From the Freezer
1497,TJ's Toasted Slivered Almonds,slivered almonds,slivered almonds,0.7993717,,Snacks & Sweets
1498,"TJ's Fresh Basil, rinsed and dried",basil,basil,0.6020451,,Fresh Prepared Foods
1499,TJ's Just Almond Meal,almond meal,almond meal,0.7497368,,Snacks & Sweets
1500,TJ's Blanched Almond Flour,almond flour,almond flour,0.7022149,,Snacks & Sweets
1501,TJ's Baking Powder,powder,powder,0.54339486,,For the Pantry
1502,"TJ's Organic Virgin Coconut Oil, melted (microwave for 30 seconds)",virgin coconut oil,Organic Virgin Coconut Oil,1.0000001,16 Fl Oz,For the Pantry
1503,TJ's 100% Pure Maple Syrup,pure maple syrup,Pure Grade A Maple Syrup,0.99999976,8 Fl Oz,For the Pantry
1504,"TJ's Eggs, beaten",eggs,eggs,0.63310754,,From the Freezer
1505,TJ's Coconut Oil Spray,coconut oil spray,coconut oil spray,0.7488796,,For the Pantry
1506,TJ's Organic Sugar,sugar,sugar,0.7775899,,For the Pantry
1507,TJ's Organic Brown Sugar,brown sugar,brown sugar,0.662347,,For the Pantry
1508,TJ's Ground Cinnamon,ground cinnamon,Organic Ground Cinnamon,1.0000001,1.5 Oz,For the Pantry
1509,"TJ's refrigerated Buttermilk Biscuits, separated & sliced into quarters",buttermilk biscuits,buttermilk biscuits,0.7756997,,Fresh Prepared Foods
1510,TJ's Fleur de Sel Caramel Sauce,fleur sel caramel sauce,fleur sel caramel sauce,0.7071638,,Fresh Prepared Foods
1511,"TJ's Bananas, sliced into medallions",bananas,Organic Bananas,1.0000004,1 Each,Fresh Fruits & Veggies
1512,TJ's Unsalted Dry Roasted Pecan Pieces,dry roasted pecan pieces,dry roasted pecan pieces,0.6295084,,Bakery
1513,TJ's Jumbo Raisins,jumbo raisins,jumbo raisins,0.569407,,Fresh Fruits & Veggies
1514,TJ's Canola Spray (to grease muffin tin),canola spray,Organic Canola Oil Spray,0.9347078,4.73 Oz,For the Pantry
1515,TJ's Gluten Free Pumpkin Bread & Muffin Mix (seasonal),gluten free pumpkin bread & muffin mix,Gluten Free Pumpkin Bread & Muffin Baking Mix,0.98921084,17.5 Oz,For the Pantry
1516,TJ's Applesauce,applesauce,applesauce,0.60547805,,Bakery
1517,TJ's Chocolate Chunks,chocolate chunks,Semi-Sweet Chocolate Chunks,0.88436425,10 Oz,Snacks & Sweets
1518,"TJ's Unsalted Butter, softened to room temperature",butter,butter,0.6917407,,Dairy & Eggs
1519,TJ's Pumpkin Butter (seasonal),pumpkin butter,pumpkin butter,0.7614365,,From the Freezer
1520,TJ's All Natural No Antibiotics Ever Ground Pork,antibiotics ground pork,antibiotics ground pork,0.50639814,,Fresh Prepared Foods
1521,TJ's Salt,salt,salt,0.6970127,,For the Pantry
1522,"TJ's Organic Extra Virgin Olive Oil Spray, to grease pan",extra virgin olive oil spray,"Extra Virgin Olive Oil, Liter",0.8772968,33.8 Fl Oz,For the Pantry
1523,21 Seasoning Salute,salute,salute,0.30201373,,For the Pantry
1524,TJ's Buttermilk Biscuits,buttermilk biscuits,buttermilk biscuits,0.7756997,,Fresh Prepared Foods
1525,TJ's Shredded Cheese Blend,cheese blend,Shredded 3 Cheese Blend,0.9999997,12 Oz,Cheese
1526,"TJ's Flour Tortillas, warmed",tortillas,tortillas,0.7720593,,Bakery
1527,TJ's Hashbrowns,hashbrowns,Hashbrowns,1.0000001,22.5 Oz,From the Freezer
1528,TJ's Dry Rubbed Bacon OR Uncured Fully Cooked Bacon,dry rubbed bacon or uncured fully cooked bacon,Uncured Dry Rubbed Sliced Bacon,0.8251056,12 Oz,"Meat, Seafood & Plant-Based"
1529,TJ's Shredded 3 Cheese Blend,cheese blend,Shredded 3 Cheese Blend,0.9999997,12 Oz,Cheese
1530,"TJ's Large Avocado, thinly sliced",avocado,Organic Avocados 4 count,0.90684146,1 Each,Fresh Fruits & Veggies
1531,"TJ's Hot Sauce, Salsa, or Sriracha",hot sauce,hot sauce,0.7793228,,"Dips, Sauces & Dressings"
1532,TJ's Instant Coffee,instant coffee,instant coffee,0.58172315,,Snacks & Sweets
1533,"TJ's Unsweetened Non-Dairy Hemp Beverage (or milk, or your favorite non-dairy beverage)",non-dairy hemp beverage or milk,non-dairy hemp beverage or milk,0.53886235,,For the Pantry
1534,TJ's Ground Cinnamon (optional),ground cinnamon,Organic Ground Cinnamon,1.0000004,1.5 Oz,For the Pantry
1535,"TJ's Unexpected Cheddar, broken into chunks",cheddar,Unexpected Cheddar Cheese,0.9442047,7 Oz,Cheese
1536,TJ's Cream Cheese,cream cheese,Cream Cheese,1.0000001,8 Oz,Cheese
1537,TJ's Chili Pepper Sauce,chili pepper sauce,Sweet Chili Sauce,0.8845095,10.1 Fl Oz,"Dips, Sauces & Dressings"
1538,Lemon Juice,lemon juice,lemon juice,0.7717268,,"Dips, Sauces & Dressings"
1539,"TJ's Sweet & Spicy Pecans, chopped",sweet & spicy pecans,Sweet & Spicy Pecans,1.0000002,5 Oz,Snacks & Sweets
1540,"TJ's Golden Rounds Crackers, for serving",golden crackers,Golden Rounds Crackers,1.0000004,12 Oz,Snacks & Sweets
1541,"TJ's Anchovy Fillets in Olive Oil, drained and diced",anchovy fillets in olive oil,anchovy fillets in olive oil,0.62738806,,For the Pantry
1542,"TJ's Premium Peeled Garlic Cloves, minced",premium peeled garlic cloves,premium peeled garlic cloves,0.6792498,,Snacks & Sweets
1543,TJ's Dijon Mustard with White Wine,dijon mustard with white wine,Dijon Mustard,0.86934,13 Oz,"Dips, Sauces & Dressings"
1544,TJ's Sicilian Selezione EVOO,sicilian selezione evoo,sicilian selezione evoo,0.6680651,,For the Pantry
1545,TJ's Creamy Toscano Cheese Soaked in Syrah,creamy toscano cheese soaked in syrah,creamy toscano cheese soaked in syrah,0.7952778,,Cheese
1546,TJ's Toscano Cheese with Black Pepper,toscano cheese with black pepper,Toscano Cheese with Black Pepper,1.0000004,1 Lb,Cheese
1547,TJ's Whole Grain Dijon Mustard,whole grain dijon mustard,Whole Grain Dijon Mustard,0.9999999,12.3 Oz,"Dips, Sauces & Dressings"
1548,TJ's Crisps (Fig & Olive or Raisin & Rosemary),crisps,crisps,0.7355915,,Snacks & Sweets
1549,TJ's Seedless Grape Medley,seedless grape medley,seedless grape medley,0.6353562,,Fresh Fruits & Veggies
1550,TJ's Uncured Salame di Parma Mild Salami,salame di parma mild salami,Salame di Parma Mild Salami,0.9667549,4 Oz,"Meat, Seafood & Plant-Based"
1551,TJ's Cornichons,cornichons,cornichons,0.5848302,,Fresh Prepared Foods
1552,TJ's Rosemary Marcona Almonds,rosemary marcona almonds,Roasted & Salted Rosemary Marcona Almonds,0.89167064,6 Oz,Snacks & Sweets
1553,TJ's Teeny Tiny Potatoes,potatoes,Mashed Potatoes,1.0000002,28 Oz,From the Freezer
1554,"TJ's Peeled Garlic (or more, if you like)",garlic or,garlic or,0.7267313,,Snacks & Sweets
1555,TJ's Organic Tahini,tahini,tahini,0.5046325,,Cheese
1556,TJ's Minced Garlic,minced garlic,Crispy Garlic,0.8147449,4 Oz,Snacks & Sweets
1557,TJ's Organic Reduced Sugar Raspberry (or Strawberry) Preserves,sugar raspberry preserves,sugar raspberry preserves,0.55660564,,Dairy & Eggs
1558,TJ's Sweet Chili Sauce,sweet chili sauce,Sweet Chili Sauce,1.0,10.1 Fl Oz,"Dips, Sauces & Dressings"
1559,TJ's Turkey Meatballs,turkey meatballs,Chicken Meatballs,0.8674211,12 Oz,"Meat, Seafood & Plant-Based"
1560,TJ's Sriracha Flavored Baked Tofu,sriracha flavored baked tofu,Sriracha Flavored Baked Tofu,1.0000002,7 Oz,Fresh Prepared Foods
1561,"TJ's Eggs, egg whites separated",eggs,eggs,0.63310754,,From the Freezer
1562,TJ's Panko Breadcrumbs,panko breadcrumbs,panko breadcrumbs,0.702939,,For the Pantry
1563,TJ's Nori Komi Furikake,nori komi furikake,nori komi furikake,0.5962802,,From the Freezer
1564,TJ's Frozen Meatballs (we used the Turkey variety),frozen meatballs,Chicken Meatballs,0.8374615,12 Oz,"Meat, Seafood & Plant-Based"
1565,TJ's Organic Sriracha and Roasted Garlic BBQ Sauce,sriracha and roasted garlic bbq sauce,sriracha and roasted garlic bbq sauce,0.77406305,,"Dips, Sauces & Dressings"
1566,TJ's Chives (optional),chives,chives,0.4994098,,"Dips, Sauces & Dressings"
1567,"TJ’s Organic Tuscan Kale, chopped fine",tuscan kale,Organic Tuscan Kale,1.0000005,10 Oz,Fresh Fruits & Veggies
1568,TJ’s Steamed Lentils,steamed lentils,Steamed Lentils,0.9999999,17.63 Oz,Fresh Fruits & Veggies
1569,TJ’s Baby Heirloom Tomatoes,baby heirloom tomatoes,baby heirloom tomatoes,0.71759826,,Fresh Fruits & Veggies
1570,"TJ’s Shallot, minced",shallot,shallot,0.7740178,,For the Pantry
1571,TJ’s Dijon Mustard with White Wine,dijon mustard with white wine,Dijon Mustard,0.86934,13 Oz,"Dips, Sauces & Dressings"
1572,TJ’s Clover Honey,clover honey,clover honey,0.7997368,,For the Pantry
1573,"TJ’s Sea Salt, or to taste",sea salt,sea salt,0.71811146,,For the Pantry
1574,"TJ’s Ground Black Pepper, or to taste",ground black pepper,Organic Ground Black Pepper,1.0000002,2 Oz,For the Pantry
1575,"TJ's Organic Sweet Potatoes, peeled and sliced into thin planks",sweet potatoes,Organic Sweet Potatoes,1.0000004,3 Lb,Fresh Fruits & Veggies
1576,"TJ's Frozen Spinach & Artichoke Dip, microwaved according to directions",frozen spinach & artichoke dip,Creamy Spinach & Artichoke Dip,0.8404477,8.8 Oz,From the Freezer
1577,"TJ's Quattro Formaggio Shredded Cheese Blend, divided",quattro formaggio shredded cheese blend,quattro formaggio shredded cheese blend,0.72062755,,Cheese
1578,TJ’s Gluten Free Breaded Chicken Breast Nuggets,gluten free breaded chicken breast nuggets,gluten free breaded chicken breast nuggets,0.66843367,,"Meat, Seafood & Plant-Based"
1579,TJ’s Jalapenos (optional),jalapenos,Jalapeño Sauce,0.83059055,10 Oz,"Dips, Sauces & Dressings"
1580,TJ’s Gluten Free Toaster Waffles,gluten free toaster waffles,gluten free toaster waffles,0.631321,,Bakery
1581,"TJ's Uncured Apple Smoked Bacon (or your favorite TJ's Bacon), chopped (optional)",apple smoked bacon,Uncured Apple Smoked Bacon,0.9999995,12 Oz,"Meat, Seafood & Plant-Based"
1582,TJ's Diced Onions,diced onions,diced onions,0.7206335,,Fresh Fruits & Veggies
1583,TJ's Organic Baked Beans,baked beans,baked beans,0.71499056,,For the Pantry
1584,TJ's Organic Sriracha & Roasted Garlic BBQ Sauce,sriracha & roasted garlic bbq sauce,sriracha & roasted garlic bbq sauce,0.77072823,,"Dips, Sauces & Dressings"
1585,"Freshly chopped Cilantro, Chives or Parsley, for garnish (optional)",cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
1586,TJ's Red Wine Vinegar,red wine vinegar,Organic Red Wine Vinegar,1.0,8.45 Fl Oz,For the Pantry
1587,TJ's South African Smoke Seasoning (Seasonal),african smoke seasoning,african smoke seasoning,0.4241392,,For the Pantry
1588,TJ's Dried Oregano,dried oregano,dried oregano,0.494179,,Snacks & Sweets
1589,TJ's Premium and Peeled Garlic Cloves,premium and peeled garlic cloves,premium and peeled garlic cloves,0.658407,,Snacks & Sweets
1590,"Spanish Organic EVOO, divided",spanish evoo,spanish evoo,0.47320187,,From the Freezer
1591,TJ's Cilantro,cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
1592,TJ's Parsley,parsley,parsley,0.7944728,,Snacks & Sweets
1593,"TJ's Organic Gold Potatoes, peeled and cut into one inch cubes",gold potatoes,Organic Gold Potatoes,1.0000001,3 Lb,Fresh Fruits & Veggies
1594,"TJ's Chives, chopped",chives,chives,0.4994097,,"Dips, Sauces & Dressings"
1595,TJ's 100% Spanish Organic Extra Virgin Garlic Flavored Olive Oil,spanish extra virgin garlic flavored olive oil,"Extra Virgin Olive Oil, Liter",0.802162,33.8 Fl Oz,For the Pantry
1596,"TJ's Spices of the World, Smoked Paprika",spices world,spices world,0.50667816,,Snacks & Sweets
1597,"TJ's Jumbo Cooked Shrimp (Peeled, Tail Off, Whole)",jumbo cooked shrimp,jumbo cooked shrimp,0.651782,,From the Freezer
1598,TJ's Baguette,baguette,Organic French Baguette,0.96621454,11.5 Oz,Bakery
1599,"TJ's Mayonnaise, divided",mayonnaise,Organic Mayonnaise,1.0,16 Fl Oz,"Dips, Sauces & Dressings"
1600,TJ's Mini Heirloom Tomatoes,mini heirloom tomatoes,mini heirloom tomatoes,0.68158364,,Fresh Fruits & Veggies
1601,TJ's Jalapeño Pepper Hot Sauce,jalapeño pepper hot sauce,Jalapeño Sauce,0.91469556,10 Oz,"Dips, Sauces & Dressings"
1602,"TJ's Organic Tricolor Quinoa, cooked according to package instruction and cooled to room temperature",tricolor quinoa,Organic Tricolor Quinoa,0.99999994,16 Oz,For the Pantry
1603,"TJ’s Sugar Snap Peas, steamed according to microwave package instructions",sugar snap peas,Sugar Snap Peas,0.9999998,12 Oz,Fresh Fruits & Veggies
1604,"TJ’s Pineapple Tidbits, thawed",pineapple tidbits,Pineapple,0.8439088,1 Each,Fresh Fruits & Veggies
1605,TJ’s Organic Toasted Sesame Dressing,sesame dressing,Organic Toasted Sesame Dressing,0.99999994,12 Fl Oz,"Dips, Sauces & Dressings"
1606,TJ’s Unsalted Dry Toasted Sliced Almonds,dry toasted sliced almonds,Unsalted Dry Toasted Sliced Almonds,0.99999994,8 Oz,Snacks & Sweets
1607,TJ's Sea Salted Saddle Potato Crisps,sea salted saddle potato crisps,Sea Salted Saddle Potato Crisps,1.0000005,5.2 Oz,Snacks & Sweets
1608,"TJ's Pico de Gallo Salsa (Mild or Hot, your choice!)",pico gallo salsa mild or hot,Pico de Gallo Salsa Mild,0.9408134,12 Oz,"Dips, Sauces & Dressings"
1609,TJ's Fancy Shredded Mexican Cheese Blend,fancy mexican cheese blend,Finely Shredded Mexican Style Cheese Blend,0.9177476,12 Oz,Cheese
1610,TJ's Fresh Cilantro (optional),cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
1611,TJ's Sweet Potatoes,sweet potatoes,Organic Sweet Potatoes,1.0000004,3 Lb,Fresh Fruits & Veggies
1612,TJ's 100% Greek Kalamata Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",0.99999994,33.8 Fl Oz,For the Pantry
1613,TJ's Arugula,arugula,Organic Arugula,0.99999976,7 Oz,Fresh Fruits & Veggies
1614,"TJ's Beets in Vinaigrette, julienned",beets in vinaigrette,beets in vinaigrette,0.6365232,,Fresh Fruits & Veggies
1615,"TJ's Roasted and Salted Pecans, chopped",and pecans,and pecans,0.70064414,,Snacks & Sweets
1616,"TJ's Balsamic Glaze, for garnish",balsamic glaze,balsamic glaze,0.7443641,,"Dips, Sauces & Dressings"
1617,"TJ's Big Soft Pretzels, prepared according to package instructions & cut into bite-sized pieces.",big soft pretzels,Pretzel Slims,0.81900257,8 Oz,Snacks & Sweets
1618,"TJ's Shallots, minced",shallots,Fried Shallots,0.84600127,5 Oz,For the Pantry
1619,TJ's Shredded Sharp Cheddar Cheese (or your preferred Cheddar),sharp cheddar cheese,Sliced Sharp Cheddar Cheese,0.92256266,12 Oz,Cheese
1620,TJ's Garlic Powder,garlic powder,garlic powder,0.6907926,,For the Pantry
1621,Josephsbrau Bohemian Lager,josephsbrau bohemian lager,josephsbrau bohemian lager,0.47031915,,For the Pantry
1622,"TJ's Sea Salt & Black Pepper, to taste",sea salt & black pepper,sea salt & black pepper,0.6385675,,For the Pantry
1623,"TJ's Frozen Mashed Sweet Potatoes (seasonal), defrosted",frozen mashed sweet potatoes,Mashed Sweet Potatoes,0.8833375,18 Oz,From the Freezer
1624,TJ's Ground Nutmeg (seasonal),ground nutmeg,ground nutmeg,0.6246276,,Snacks & Sweets
1625,TJ's Brown Sugar,brown sugar,brown sugar,0.662347,,For the Pantry
1626,TJ's Pure Vanilla Extract,pure vanilla extract,Organic Pure Bourbon Vanilla Extract,0.8606766,4 Fl Oz,For the Pantry
1627,"TJ's Apple Smoked Bacon, cooked and crumbled",apple smoked bacon,Uncured Apple Smoked Bacon,0.9999995,12 Oz,"Meat, Seafood & Plant-Based"
1628,TJ's Buttermilk Pancake & All-Purpose Baking Mix,buttermilk pancake & all-purpose baking mix,buttermilk pancake & all-purpose baking mix,0.55453527,,From the Freezer
1629,"TJ's Salted Butter, softened",butter,butter,0.6917406,,Dairy & Eggs
1630,TJ's Clarified Butter,clarified butter,clarified butter,0.6720988,,For the Pantry
1631,Flour for the board,flour board,flour board,0.6759646,,For the Pantry
1632,inch round cookie cutter,inch round cookie cutter,inch round cookie cutter,0.6005822,,Snacks & Sweets
1633,TJ's Organic Brown Eggs,brown eggs,Organic Pasture Raised Large Brown Eggs,0.80284435,1 Doz,Dairy & Eggs
1634,TJ's Sunflower Oil,oil,oil,0.6331056,,For the Pantry
1635,TJ's Cornbread Baking Mix,cornbread baking mix,Cornbread Mix,0.9199376,15 Oz,For the Pantry
1636,"TJ's Hot & Sweet Jalapeños, diced",hot & sweet jalapeños,Hot & Sweet Jalapeños,1.0,12 Fl Oz,For the Pantry
1637,"TJ's Apple Smoked Bacon, cooked and chopped",apple smoked bacon,Uncured Apple Smoked Bacon,0.9999996,12 Oz,"Meat, Seafood & Plant-Based"
1638,"TJ's Cream Cheese, softened",cream cheese,Cream Cheese,1.0000001,8 Oz,Cheese
1639,TJ's Organic Pepper Jack Cheese (shredded),pepper jack cheese,Shredded Pepper Jack Cheese Blend,0.8104933,12 Oz,Cheese
1640,"TJ's Fancy Shredded Mexican Blend Cheese, divided",fancy mexican blend cheese,Finely Shredded Mexican Style Cheese Blend,0.89672726,12 Oz,Cheese
1641,TJ's Roasted Corn,corn,Roasted Corn,1.0000006,16 Oz,From the Freezer
1642,finely chopped Cilantro,cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
